Contact ID,Contact Name,GHL Contact ID,CSV Amount,CSV Date,CSV Source,Correct Donation ID,Correct Donation Date,Correct Donation Campaign,Orphan Donation ID,Orphan Date,Orphan Campaign,Orphan Campaign ID,Action
30461,Moshe Gelbwachs,MUf1mAd5vJR5MLRtiw6I,25.00,2025-10-20,New Invoice,133003,2025-10-20,None,134365,2025-04-15,None,,Delete
52865,Murray i. Klier,8thXUxHs9eiXcwYzgvjY,10.00,2025-10-20,New Invoice,136063,2025-10-20,946,136273,2025-07-24,New Invoice,946,Delete
34805,Dr. & Mrs. David Berkowitz,xSDzrWenF8NLTuoE97P7,118.00,2025-10-20,New Invoice,133004,2025-10-20,None,101291,2025-10-15,RH25,475,Transfer campaign then delete
24604,Mr. & Mrs. Sidney Goldberg,6ONmeZDln4fLjcmRDWHc,36.00,2025-10-20,New Invoice,133005,2025-10-20,None,101293,2025-10-15,RH25,475,Transfer campaign then delete
27311,Michael Harris,f1Axp5otjoFuSOiPcKFj,36.00,2025-10-20,New Invoice,133006,2025-10-20,None,101294,2025-10-15,RH25,475,Transfer campaign then delete
24738,Harris Masser,7DTUpVtrlfunf7VKKoHY,18.00,2025-10-20,New Invoice,136067,2025-10-20,946,101295,2025-10-15,RH25,475,Delete
26598,Estela Berry,db6rzoJvoxQeFLHcN61s,15.00,2025-10-20,New Invoice,136068,2025-10-20,946,101296,2025-10-15,RH25,475,Delete
27017,Y Kornwasser,EdcjYgL52Cuke2OCo7Vv,5.00,2025-10-20,New Invoice,133010,2025-10-20,None,101298,2025-10-15,RH25,475,Transfer campaign then delete
26150,anonymous Donation,c5r02FQw2lCHdh1uuLgU,5000.00,2025-10-20,New Invoice,136070,2025-10-20,946,101300,2025-10-06,RH25,475,Delete
27411,Mr. & Mrs. Daniel Botnick,FCpdsDxBOgjlHl77JBKf,18.00,2025-10-20,New Invoice,136071,2025-10-20,946,101301,2025-10-05,RH25,475,Delete
27200,Ted Wachtel,eSpNX0sGBaPf9BC80M5O,1.00,2025-10-20,New Invoice,133018,2025-10-20,None,38070,2025-04-07,None,,Delete
27200,Ted Wachtel,eSpNX0sGBaPf9BC80M5O,1.00,2025-10-20,New Invoice,133018,2025-10-20,None,99949,2025-03-18,GD25,462,Transfer campaign then delete
27200,Ted Wachtel,eSpNX0sGBaPf9BC80M5O,1.00,2025-10-20,New Invoice,133018,2025-10-20,None,101302,2025-10-05,RH25,475,Delete
27200,Ted Wachtel,eSpNX0sGBaPf9BC80M5O,1.00,2025-10-20,New Invoice,133018,2025-10-20,None,134533,2025-04-14,None,,Delete
27200,Ted Wachtel,eSpNX0sGBaPf9BC80M5O,1.00,2025-10-20,New Invoice,133018,2025-10-20,None,134772,2025-03-21,None,,Delete
30697,Norman Roth,NGG8Bf34MQba4rOZRQj4,10.00,2025-10-20,New Invoice,133019,2025-10-20,None,60686,2025-04-23,None,,Delete
30697,Norman Roth,NGG8Bf34MQba4rOZRQj4,10.00,2025-10-20,New Invoice,133019,2025-10-20,None,101303,2025-10-05,RH25,475,Transfer campaign then delete
30697,Norman Roth,NGG8Bf34MQba4rOZRQj4,10.00,2025-10-20,New Invoice,133019,2025-10-20,None,135879,2025-12-26,CH25,855,Delete
30697,Norman Roth,NGG8Bf34MQba4rOZRQj4,10.00,2025-10-20,New Invoice,133019,2025-10-20,None,134282,2025-04-28,None,,Delete
39416,Mona Shimoff,lqSk4pfFEUQQmwoxsNlS,18.00,2025-10-20,New Invoice,133021,2025-10-20,None,102576,2025-10-05,Maos Chitim 2025,470,Transfer campaign then delete
23986,Mr. & Mrs. Jackie Fried,3Qx8qftaY3uxnhBa0di1,18.00,2025-10-20,New Invoice,136073,2025-10-20,946,100177,2025-10-05,Maos Chitim 2025,470,Delete
31841,Mrs. Nora Rafi,qBcDfnJewSp2vCnbizF4,52.00,2025-10-20,New Invoice,133023,2025-10-20,None,100178,2025-10-05,Maos Chitim 2025,470,Transfer campaign then delete
32836,Jacob Schlanger,sRbjGp1RCGYRnyggvuh5,50.00,2025-10-20,New Invoice,136074,2025-10-20,946,100507,2025-04-07,Maos Chitim 2025,470,Delete
32836,Jacob Schlanger,sRbjGp1RCGYRnyggvuh5,50.00,2025-10-20,New Invoice,136074,2025-10-20,946,101306,2025-10-05,RH25,475,Delete
32836,Jacob Schlanger,sRbjGp1RCGYRnyggvuh5,50.00,2025-10-20,New Invoice,136074,2025-10-20,946,136404,2025-04-14,New Invoice,946,Delete
39543,meryl charlap,uGkadupOH93vM3nE8kQh,18.00,2025-10-20,New Invoice,133026,2025-10-20,None,103707,2025-10-05,RH25,475,Transfer campaign then delete
32629,Allen K Siegel,SaZ1nTkk6vjY0rZp6DZb,18.00,2025-10-20,New Invoice,133027,2025-10-20,None,101308,2025-10-05,RH25,475,Transfer campaign then delete
27899,Dr. & Mrs. Murray Katz,gK4bP6htSk2bQTsPv2be,18.00,2025-10-20,New Invoice,133029,2025-10-20,None,101310,2025-10-05,RH25,475,Transfer campaign then delete
27899,Dr. & Mrs. Murray Katz,gK4bP6htSk2bQTsPv2be,18.00,2025-10-20,New Invoice,133029,2025-10-20,None,134364,2025-04-15,None,,Delete
28226,Mr. & Mrs. Leopold Deitel,hdEfbJaOBgSDjTY3I3AH,10.00,2025-10-20,New Invoice,133030,2025-10-20,None,101311,2025-10-05,RH25,475,Transfer campaign then delete
28226,Mr. & Mrs. Leopold Deitel,hdEfbJaOBgSDjTY3I3AH,10.00,2025-10-20,New Invoice,133030,2025-10-20,None,135868,2025-12-26,CH25,855,Delete
26572,Mr. & Mrs. Seymour Wigod,d8Qh5b6dRWldDghSapnP,10.00,2025-10-20,New Invoice,133032,2025-10-20,None,100422,2025-04-07,Maos Chitim 2025,470,Transfer campaign then delete
26572,Mr. & Mrs. Seymour Wigod,d8Qh5b6dRWldDghSapnP,10.00,2025-10-20,New Invoice,133032,2025-10-20,None,101313,2025-10-05,RH25,475,Delete
26572,Mr. & Mrs. Seymour Wigod,d8Qh5b6dRWldDghSapnP,10.00,2025-10-20,New Invoice,133032,2025-10-20,None,135844,2025-12-26,CH25,855,Delete
26572,Mr. & Mrs. Seymour Wigod,d8Qh5b6dRWldDghSapnP,10.00,2025-10-20,New Invoice,133032,2025-10-20,None,134423,2025-04-15,None,,Delete
30605,Dr. & Mrs. Leon Pachter,N8XUUTyByfMYBuo0zHVt,180.00,2025-10-20,New Invoice,133034,2025-10-20,None,101315,2025-10-05,RH25,475,Transfer campaign then delete
27962,Mr. & Mrs. David Bruder,Gp21pPFbuNBQmWcHbq7E,36.00,2025-10-20,New Invoice,136076,2025-10-20,946,101317,2025-10-05,RH25,475,Delete
29551,Mr. & Mrs. Joseph Lowenstein,KLhUKxWe2R5oDWsa4yTG,50.00,2025-10-20,New Invoice,133037,2025-10-20,None,101318,2025-10-05,RH25,475,Transfer campaign then delete
25419,Rabbi & Mrs. Alan Hoffman,AEF4OSQi1N255wlZgSsi,18.00,2025-10-20,New Invoice,136077,2025-10-20,946,101319,2025-10-05,RH25,475,Delete
25419,Rabbi & Mrs. Alan Hoffman,AEF4OSQi1N255wlZgSsi,18.00,2025-10-20,New Invoice,136077,2025-10-20,946,135869,2025-12-26,CH25,855,Delete
25419,Rabbi & Mrs. Alan Hoffman,AEF4OSQi1N255wlZgSsi,18.00,2025-10-20,New Invoice,136077,2025-10-20,946,134446,2025-04-14,Maos Chitim 2025,470,Delete
32382,Judith Fulda,rNpXcTYYuAbRWYV7Au80,54.00,2025-10-20,New Invoice,133039,2025-10-20,None,101320,2025-10-05,RH25,475,Transfer campaign then delete
25174,Mr. & Mrs. Martin Haddad,9hfZDNsIDakZNcr3dye4,36.00,2025-10-20,New Invoice,133046,2025-10-20,None,101328,2025-10-05,RH25,475,Transfer campaign then delete
33921,Jeffrey Silverberg,vKx8bmJbCZusbgAqDjai,100.00,2025-10-20,New Invoice,133047,2025-10-20,None,101329,2025-10-05,RH25,475,Transfer campaign then delete
34779,Mr. & Mrs. Steven Holtzman,xQeSnf9hnM2Cp065Hkzd,18.00,2025-10-20,New Invoice,133048,2025-10-20,None,101330,2025-10-05,RH25,475,Transfer campaign then delete
31450,Mr. & Mrs. Mark Gross,PCcBLJyJKO99OmLlJKTL,25.00,2025-10-20,New Invoice,133049,2025-10-20,None,101331,2025-10-05,RH25,475,Transfer campaign then delete
34787,Arthur Tomases,XRFWfvKL7vRXCKEFeTPO,25.00,2025-10-20,New Invoice,136081,2025-10-20,946,86493,2025-04-07,None,,Delete
34787,Arthur Tomases,XRFWfvKL7vRXCKEFeTPO,25.00,2025-10-20,New Invoice,136081,2025-10-20,946,86494,2025-01-15,None,,Delete
34787,Arthur Tomases,XRFWfvKL7vRXCKEFeTPO,25.00,2025-10-20,New Invoice,136081,2025-10-20,946,101332,2025-10-05,RH25,475,Delete
34787,Arthur Tomases,XRFWfvKL7vRXCKEFeTPO,25.00,2025-10-20,New Invoice,136081,2025-10-20,946,136413,2025-04-14,New Invoice,946,Delete
34786,Mr. & Mrs. Jerry Muller,XRDuBxcQq1JApVC0LzND,10.00,2025-10-20,New Invoice,133051,2025-10-20,None,101333,2025-10-05,RH25,475,Transfer campaign then delete
24573,Zisel Brieger,6lcycZjOO5wsWKyhghp0,18.00,2025-10-20,New Invoice,133052,2025-10-20,None,101334,2025-10-05,RH25,475,Transfer campaign then delete
30905,Judy Kramer,nvFHECXLoWt6nsMg5jlc,10.00,2025-10-20,New Invoice,133053,2025-10-20,None,101335,2025-10-05,RH25,475,Transfer campaign then delete
26960,Mr. & Mrs. Robert Zimmerman,E8xqTp6s83rPbZa9ioTD,18.00,2025-10-20,New Invoice,133054,2025-10-20,None,101336,2025-10-05,RH25,475,Transfer campaign then delete
28212,Mr. & Mrs. Martin Zwick,HcinrKcciQIPtntOIsMn,25.00,2025-10-20,New Invoice,133055,2025-10-20,None,100572,2025-04-02,Maos Chitim 2025,470,Transfer campaign then delete
28212,Mr. & Mrs. Martin Zwick,HcinrKcciQIPtntOIsMn,25.00,2025-10-20,New Invoice,133055,2025-10-20,None,101337,2025-10-05,RH25,475,Delete
28212,Mr. & Mrs. Martin Zwick,HcinrKcciQIPtntOIsMn,25.00,2025-10-20,New Invoice,133055,2025-10-20,None,134586,2025-04-10,None,,Delete
34029,Rabbi & Mrs. Elchonon Zohn,vsB3ChtPgWz0a2ggFTpD,36.00,2025-10-20,New Invoice,136083,2025-10-20,946,101339,2025-10-05,RH25,475,Delete
27185,Sheldon Geller,EqZYQiZ20HdqDAzbvgDb,25.00,2025-10-20,New Invoice,133058,2025-10-20,None,101340,2025-10-05,RH25,475,Transfer campaign then delete
34533,Edward Becker,X4xRsCgwBcVn6GW7qg8U,50.00,2025-10-20,New Invoice,136084,2025-10-20,946,101341,2025-10-05,RH25,475,Delete
26632,Gary Gelber,DdijvjHLlnw6kSLfn3cL,200.00,2025-10-20,New Invoice,136085,2025-10-20,946,101342,2025-10-05,RH25,475,Delete
26632,Gary Gelber,DdijvjHLlnw6kSLfn3cL,200.00,2025-10-20,New Invoice,136085,2025-10-20,946,134150,2025-05-14,None,,Delete
33786,Mr. & Mrs. Howard Freundlich,V993rv0CZlpVPSJPsbin,500.00,2025-10-19,New Invoice,136086,2025-10-19,946,101343,2025-10-05,RH25,475,Delete
29508,Jack Love,kHYI4pp7uryUZC9AqTer,18.00,2025-10-19,New Invoice,136087,2025-10-19,946,101345,2025-10-05,RH25,475,Delete
29508,Jack Love,kHYI4pp7uryUZC9AqTer,18.00,2025-10-19,New Invoice,136087,2025-10-19,946,136355,2025-04-15,New Invoice,946,Delete
33299,Mr. & Mrs. Jonathan Epstein,tYaJebuu5413roAMwp0O,18.00,2025-10-19,New Invoice,133065,2025-10-19,None,101346,2025-10-05,RH25,475,Transfer campaign then delete
35065,Mitchel Bomrind,yjQmvHSJhupvbobujaZB,10.00,2025-10-19,New Invoice,133066,2025-10-19,None,88274,2025-04-07,None,,Delete
35065,Mitchel Bomrind,yjQmvHSJhupvbobujaZB,10.00,2025-10-19,New Invoice,133066,2025-10-19,None,101347,2025-10-05,RH25,475,Transfer campaign then delete
35065,Mitchel Bomrind,yjQmvHSJhupvbobujaZB,10.00,2025-10-19,New Invoice,133066,2025-10-19,None,135845,2025-12-26,CH25,855,Delete
35065,Mitchel Bomrind,yjQmvHSJhupvbobujaZB,10.00,2025-10-19,New Invoice,133066,2025-10-19,None,134524,2025-04-14,None,,Delete
27101,Eugene Greenstein,EjDzPRdgvkvtq5jgpluz,50.00,2025-10-19,New Invoice,136088,2025-10-19,946,101348,2025-10-05,RH25,475,Delete
32797,Pamela Rebecca Friedman,sNXtrExiRPxVNzKWCqwp,25.00,2025-10-19,New Invoice,133069,2025-10-19,None,104351,2025-01-13,None,,Delete
32797,Pamela Rebecca Friedman,sNXtrExiRPxVNzKWCqwp,25.00,2025-10-19,New Invoice,133069,2025-10-19,None,101350,2025-10-05,RH25,475,Transfer campaign then delete
24496,Harry Stadler,67kjbiA6HcI7237wChsO,54.00,2025-10-19,New Invoice,136089,2025-10-19,946,101351,2025-10-05,RH25,475,Delete
24496,Harry Stadler,67kjbiA6HcI7237wChsO,54.00,2025-10-19,New Invoice,136089,2025-10-19,946,134359,2025-04-15,None,,Delete
28364,Mr. & Mrs. Jack Warshavchik,hob8kbPeDmnPHMJ4gksP,100.00,2025-10-19,New Invoice,136090,2025-10-19,946,101354,2025-10-05,RH25,475,Delete
24707,Mr. & Mrs. Irving Barth,79QOyAJ9Pyrl04s8OW02,100.00,2025-10-19,New Invoice,136091,2025-10-19,946,101355,2025-10-05,RH25,475,Delete
27175,Mr. & Mrs. Harold Skovronsky,EQbzh12mkghE5Codl65r,50.00,2025-10-19,New Invoice,136092,2025-10-19,946,101356,2025-10-05,RH25,475,Delete
29969,Mendel Zlotnick,lmkSoZ7OTJm4Tq5g8Q5F,36.00,2025-10-19,New Invoice,133076,2025-10-19,None,101357,2025-10-05,RH25,475,Transfer campaign then delete
32966,Menachem Levin,T303xsKgRrTIp4piauiZ,10.00,2025-10-19,New Invoice,133078,2025-10-19,None,74875,2025-04-07,None,,Delete
32966,Menachem Levin,T303xsKgRrTIp4piauiZ,10.00,2025-10-19,New Invoice,133078,2025-10-19,None,101359,2025-10-05,RH25,475,Transfer campaign then delete
32966,Menachem Levin,T303xsKgRrTIp4piauiZ,10.00,2025-10-19,New Invoice,133078,2025-10-19,None,134390,2025-04-15,None,,Delete
31281,Murray Rosenbaum,ovMlOalpJjiTo6PX87tL,100.00,2025-10-19,New Invoice,133079,2025-10-19,None,64159,2025-04-02,None,,Delete
31281,Murray Rosenbaum,ovMlOalpJjiTo6PX87tL,100.00,2025-10-19,New Invoice,133079,2025-10-19,None,101360,2025-10-05,RH25,475,Transfer campaign then delete
31281,Murray Rosenbaum,ovMlOalpJjiTo6PX87tL,100.00,2025-10-19,New Invoice,133079,2025-10-19,None,134603,2025-04-10,None,,Delete
32574,Mr. & Mrs. Saul Zelmanowitz,s1Q6ChUPFC8lWpQtWXvQ,18.00,2025-10-19,New Invoice,133080,2025-10-19,None,101361,2025-10-05,RH25,475,Transfer campaign then delete
32574,Mr. & Mrs. Saul Zelmanowitz,s1Q6ChUPFC8lWpQtWXvQ,18.00,2025-10-19,New Invoice,133080,2025-10-19,None,135837,2025-12-26,CH25,855,Delete
28527,Ms. Ellen Krischer,i1cg6ztCl52XbiLLZfZU,180.00,2025-10-19,New Invoice,133081,2025-10-19,None,101363,2025-10-05,RH25,475,Transfer campaign then delete
28017,Steven Prager,gSPvrqXadOoUUkECVqwc,18.00,2025-10-19,New Invoice,133082,2025-10-19,None,101364,2025-10-05,RH25,475,Transfer campaign then delete
23745,Stephen Fischbein,2LrdCnP4Nrv0sKY5SotX,36.00,2025-10-19,New Invoice,133084,2025-10-19,None,101367,2025-10-05,RH25,475,Transfer campaign then delete
30098,Rabbi & Mrs. Yirmiyahu Lebowitz,lwPW49iP1yyPVsjII4Xr,3.00,2025-10-19,New Invoice,133085,2025-10-19,475,101368,2025-10-05,RH25,475,Delete
27993,Mr. & Mrs. Arturo Stern,GqSpcao9auRxZl0WQ7Of,18.00,2025-10-19,New Invoice,136095,2025-10-19,946,101369,2025-10-05,RH25,475,Delete
25396,Mr. & Mrs. Eric Goldschmidt,acEBW84E8THKzDaA7omW,18.00,2025-10-19,New Invoice,136096,2025-10-19,946,101371,2025-10-05,RH25,475,Delete
31739,Mr. & Mrs. Nicholas Davidson,pz7vuwUQ7W5ekJR0d6IJ,72.00,2025-10-19,New Invoice,133089,2025-10-19,None,101372,2025-10-05,RH25,475,Transfer campaign then delete
33325,Mr. & Mrs. Israel Lefkovitz,tzw1bIervVdBXmtkV5x8,5.00,2025-10-19,New Invoice,136097,2025-10-19,946,100560,2025-04-09,Maos Chitim 2025,470,Delete
33325,Mr. & Mrs. Israel Lefkovitz,tzw1bIervVdBXmtkV5x8,5.00,2025-10-19,New Invoice,136097,2025-10-19,946,101374,2025-10-05,RH25,475,Delete
33325,Mr. & Mrs. Israel Lefkovitz,tzw1bIervVdBXmtkV5x8,5.00,2025-10-19,New Invoice,136097,2025-10-19,946,136432,2025-04-14,New Invoice,946,Delete
28932,Mr. & Mrs. Morris Sasson,J12FztZfgvEhk8OMLzbh,18.00,2025-10-19,New Invoice,133092,2025-10-19,None,101375,2025-10-05,RH25,475,Transfer campaign then delete
30250,Mr. & Mrs. Benjamin Perlman,McTMoZqmxQt7vPHkGMPY,90.00,2025-10-19,New Invoice,133093,2025-10-19,None,101376,2025-10-14,RH25,475,Transfer campaign then delete
31574,Mr. & Mrs. Moshe Weinberger,pmhvysKng5HEMIdL0ijS,2500.00,2025-10-19,New Invoice,133096,2025-10-19,None,99381,2025-10-13,Bergen25,458,Transfer campaign then delete
39549,Brad Bobotis,nHJKWc8Q7UyWkI1aHk5i,480.00,2025-10-17,New Invoice,136099,2025-10-17,946,103778,2025-10-02,RH25,475,Delete
30029,Mr. & Mrs. Bernard Perlowitz,LrCau6OHZdz8ZzcwOcBb,500.00,2025-10-17,New Invoice,136100,2025-10-17,946,99382,2025-10-02,Bergen25,458,Delete
30029,Mr. & Mrs. Bernard Perlowitz,LrCau6OHZdz8ZzcwOcBb,500.00,2025-10-17,New Invoice,136100,2025-10-17,946,132656,2025-12-03,None,,Delete
30029,Mr. & Mrs. Bernard Perlowitz,LrCau6OHZdz8ZzcwOcBb,500.00,2025-10-17,New Invoice,136100,2025-10-17,946,136310,2025-05-29,New General Donation form,943,Delete
24543,Philip Kazlow,6F8li2ijC7g7SLoBkej9,1000.00,2025-10-17,New Invoice,133104,2025-10-17,None,21741,2025-06-19,None,,Delete
24543,Philip Kazlow,6F8li2ijC7g7SLoBkej9,1000.00,2025-10-17,New Invoice,133104,2025-10-17,None,21742,2025-04-23,None,,Delete
24543,Philip Kazlow,6F8li2ijC7g7SLoBkej9,1000.00,2025-10-17,New Invoice,133104,2025-10-17,None,99375,2025-09-18,Bergen25,458,Transfer campaign then delete
24543,Philip Kazlow,6F8li2ijC7g7SLoBkej9,1000.00,2025-10-17,New Invoice,133104,2025-10-17,None,101201,2025-10-02,RH25,475,Delete
24543,Philip Kazlow,6F8li2ijC7g7SLoBkej9,1000.00,2025-10-17,New Invoice,133104,2025-10-17,None,132677,2025-12-03,None,,Delete
24543,Philip Kazlow,6F8li2ijC7g7SLoBkej9,1000.00,2025-10-17,New Invoice,133104,2025-10-17,None,133457,2025-09-29,None,,Delete
24543,Philip Kazlow,6F8li2ijC7g7SLoBkej9,1000.00,2025-10-17,New Invoice,133104,2025-10-17,None,133995,2025-06-23,None,,Delete
24543,Philip Kazlow,6F8li2ijC7g7SLoBkej9,1000.00,2025-10-17,New Invoice,133104,2025-10-17,None,134274,2025-04-28,None,,Delete
39550,Avrom r. Vann,2j5axQUpzz0xyTqMy61J,1800.00,2025-10-17,New Invoice,136101,2025-10-17,946,103779,2025-10-02,RH25,475,Delete
23314,Dr. & Mrs. Gene Rudnick,0IiipzBaA2crvDCjADEH,500.00,2025-10-17,New Invoice,136102,2025-10-17,946,101381,2025-10-02,RH25,475,Delete
39417,Pearl Sackin,ovoQi03mRTBJFWBDygyO,180.00,2025-10-17,New Invoice,133109,2025-10-17,None,102580,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-10-17,New Invoice,133143,2025-10-17,None,26508,2025-04-07,None,,Delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-10-17,New Invoice,133143,2025-10-17,None,100181,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-10-17,New Invoice,133143,2025-10-17,None,132529,2025-11-17,Bergen25,458,Delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-10-17,New Invoice,133143,2025-10-17,None,132745,2025-11-26,None,,Delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-10-17,New Invoice,133143,2025-10-17,None,134394,2025-04-15,None,,Delete
30644,Mr. Ludwig Eisner,nc72J5a3txQm0AEDfpvO,18.00,2025-10-17,New Invoice,133111,2025-10-17,None,100182,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
31994,Rabbi Raphael Minkowitz,qO3WKQS5LsOC9ZUzMfrR,50.00,2025-10-17,New Invoice,133112,2025-10-17,None,100183,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
28869,Mr. & Mrs. Simon Gutherc,iw9QQCo0ZMurrP2og7Eu,10.00,2025-10-17,New Invoice,133113,2025-10-17,None,100184,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
35367,Joseph Luchins,ZbFxbv6vvLJeFInPb1eD,5.00,2025-10-17,New Invoice,133114,2025-10-17,None,90205,2025-02-10,None,,Delete
35367,Joseph Luchins,ZbFxbv6vvLJeFInPb1eD,5.00,2025-10-17,New Invoice,133114,2025-10-17,None,100185,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
24721,Brian Goldglanz,7bSF7EB509gLpbvlti5g,72.00,2025-10-17,New Invoice,136104,2025-10-17,946,100186,2025-10-02,Maos Chitim 2025,470,Delete
33062,Mrs. Sara Altman,TdsUrQ8Gx2zEzmeT1rao,18.00,2025-10-17,New Invoice,133116,2025-10-17,None,100187,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
31311,Ms. Amelia Shevlin,oxqk9vqZ6cmqSn7PSQbE,100.00,2025-10-17,New Invoice,136105,2025-10-17,946,100188,2025-10-02,Maos Chitim 2025,470,Delete
29975,Mr. & Mrs. Howard Gluck,lmvizssGe2aHuqh8cGUq,18.00,2025-10-17,New Invoice,136106,2025-10-17,946,100190,2025-10-02,Maos Chitim 2025,470,Delete
24567,Elie Rosenfeld,6JZuCmnhRdczKR2Nnlxq,180.00,2025-10-17,New Invoice,136107,2025-10-17,946,100191,2025-10-02,Maos Chitim 2025,470,Delete
28178,Mr. & Mrs. Myron Chaitovsky,h8zJorOWU6tWPYM2sAFa,100.00,2025-10-17,New Invoice,133121,2025-10-17,None,100192,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
32443,Mr. Joseph Shainbaum,rSP5ebD34rXQmmy7KW8k,10.00,2025-10-17,New Invoice,133124,2025-10-17,None,100195,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
27896,Kim Smith,GJwz1vUIXk7SEGV2Q3MS,20.00,2025-10-17,New Invoice,133125,2025-10-17,None,100196,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
25616,Sidney Frankel,AScnGqpQy309YOYW1Tsf,18.00,2025-10-17,New Invoice,133126,2025-10-17,None,99935,2025-03-18,GD25,462,Transfer campaign then delete
25616,Sidney Frankel,AScnGqpQy309YOYW1Tsf,18.00,2025-10-17,New Invoice,133126,2025-10-17,None,100197,2025-10-02,Maos Chitim 2025,470,Delete
25616,Sidney Frankel,AScnGqpQy309YOYW1Tsf,18.00,2025-10-17,New Invoice,133126,2025-10-17,None,134757,2025-03-21,None,,Delete
34580,Mr. Michael Fleischhacker,xbDt71Oh4S8NOflCkPk9,50.00,2025-10-17,New Invoice,133127,2025-10-17,None,100198,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
33949,Mr. Samuel Genzen,VMQ2asp1vumxzqESjqNI,5.00,2025-10-17,New Invoice,133128,2025-10-17,None,100199,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
31333,Meyer Greisman,ozcwwLdVWsFZSVnuom9p,25.00,2025-10-17,New Invoice,133130,2025-10-17,None,64709,2025-03-18,None,,Delete
31333,Meyer Greisman,ozcwwLdVWsFZSVnuom9p,25.00,2025-10-17,New Invoice,133130,2025-10-17,None,100201,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
31333,Meyer Greisman,ozcwwLdVWsFZSVnuom9p,25.00,2025-10-17,New Invoice,133130,2025-10-17,None,134759,2025-03-21,None,,Delete
25489,Mr. & Mrs. David Schwartz,AjAtKDI8oCrjsCxgox8a,10.00,2025-10-17,New Invoice,133131,2025-10-17,None,100202,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
23670,Ms. Helene Luster,29DYvGydZnHxa0W7Yz43,5.00,2025-10-17,New Invoice,136108,2025-10-17,946,100203,2025-10-02,Maos Chitim 2025,470,Delete
24807,Mr. & Mrs. Harold Rosenthal,7NEUBCq3JJM6ArqxlQIz,36.00,2025-10-17,New Invoice,136109,2025-10-17,946,100204,2025-10-02,Maos Chitim 2025,470,Delete
26815,Deborah Whiteman,Dsc5IpL2wPyiWD52lNnI,72.00,2025-10-17,New Invoice,136110,2025-10-17,946,100205,2025-10-02,Maos Chitim 2025,470,Delete
33903,Jacob Schon,VJiu9TxIMrY1BqzixWf6,10.00,2025-10-17,New Invoice,133136,2025-10-17,None,81181,2025-02-27,None,,Delete
33903,Jacob Schon,VJiu9TxIMrY1BqzixWf6,10.00,2025-10-17,New Invoice,133136,2025-10-17,None,81182,2025-01-08,None,,Delete
33903,Jacob Schon,VJiu9TxIMrY1BqzixWf6,10.00,2025-10-17,New Invoice,133136,2025-10-17,None,100206,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
33903,Jacob Schon,VJiu9TxIMrY1BqzixWf6,10.00,2025-10-17,New Invoice,133136,2025-10-17,None,136059,2025-10-20,New Invoice,946,Delete
33903,Jacob Schon,VJiu9TxIMrY1BqzixWf6,10.00,2025-10-17,New Invoice,133136,2025-10-17,None,136486,2025-03-04,New Invoice,946,Delete
24627,Mr. Elie Galapo,6SCHTTsSwDLONPfd11De,50.00,2025-10-17,New Invoice,136111,2025-10-17,946,100207,2025-10-02,Maos Chitim 2025,470,Delete
33590,Mr. Carl Pietrantuono,UQcWbu975UmyZT85mTBb,20.00,2025-10-17,New Invoice,136112,2025-10-17,946,100208,2025-10-02,Maos Chitim 2025,470,Delete
26626,Pinchas Guez,dCpMT7IJZTXDrKLPLtoB,10.00,2025-10-17,New Invoice,133140,2025-10-17,None,100210,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
34621,Mr. & Mrs. I Ralph Brooks,xF166XhVo7ZUWPWbt8yd,10.00,2025-10-17,New Invoice,133141,2025-10-17,None,100211,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-10-17,New Invoice,133143,2025-10-17,None,26508,2025-04-07,None,,Delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-10-17,New Invoice,133143,2025-10-17,None,100181,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
