constituent_id,amount,date_added,campaign_id,fund_id,payment_method,category
2274,10,2000-05-30T10:46:12-04:00,,12,Cash,Donation
2304,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2304,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2304,50,1997-11-02T00:00:00-05:00,,32,Cash,Donation
2304,25,2000-08-17T15:06:27-04:00,,24,Cash,Donation
2304,50,2001-12-03T10:42:23-05:00,,24,Cash,Donation
6571,50,1997-11-25T16:47:50-05:00,,4,Cash,Donation
6648,25,1997-12-09T15:33:39-05:00,,4,Cash,Donation
2308,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2308,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2308,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2308,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2308,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2308,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2308,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2308,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2694,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2694,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2694,10,1999-03-01T13:54:28-05:00,,4,Cash,Donation
2694,5,2000-02-25T10:18:42-05:00,,4,Cash,Donation
2694,25,2000-12-06T10:23:14-05:00,,4,Cash,Donation
2694,10,2001-12-26T09:53:23-05:00,,4,Cash,Donation
2310,20,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,25,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,25,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,50,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,30,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,25,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,25,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,25,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,25,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,25,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,25,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2310,35,1998-03-27T08:18:15-05:00,,16,Cash,Donation
2310,20,1999-10-27T13:57:49-04:00,,16,Cash,Donation
2310,25,2000-01-24T15:41:03-05:00,,16,Cash,Donation
2310,50,2001-06-28T16:01:50-04:00,,16,Cash,Donation
2310,25,2002-07-01T16:52:21-04:00,,16,Cash,Donation
2310,30,2003-10-01T12:24:23-04:00,,16,Cash,Donation
2310,75,2004-04-29T11:58:04-04:00,,16,Cash,Donation
2312,90,1997-11-02T00:00:00-05:00,,15,Cash,Donation
5373,50,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5373,50,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5373,50,1999-11-29T14:16:35-05:00,,4,Cash,Donation
5373,50,2001-01-30T13:59:51-05:00,,4,Cash,Donation
5373,50,2001-12-26T10:19:12-05:00,,4,Cash,Donation
5373,50,2003-01-06T10:11:17-05:00,,4,Cash,Donation
5373,50,2004-01-07T10:06:53-05:00,,4,Cash,Donation
5373,50,2004-12-31T14:06:23-05:00,,4,Cash,Donation
5373,50,2006-03-06T16:31:34.293-05:00,,4,Cash,Donation
5373,50,2007-03-06T10:23:45.83-05:00,,4,Cash,Donation
6164,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
411,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
411,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
411,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
411,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
411,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
411,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
411,25,2003-03-28T13:39:59-05:00,,16,Cash,Donation
411,25,2004-04-29T11:39:58-04:00,,16,Cash,Donation
411,25,2005-03-21T16:13:50-05:00,,16,Cash,Donation
411,25,2006-11-29T10:09:43.48-05:00,,16,Cash,Donation
411,25,2007-01-03T09:49:50.167-05:00,,1,Cash,Donation
411,25,2008-01-18T15:59:42.383-05:00,,1,Cash,Donation
411,25,2008-10-14T14:29:58.2-04:00,,16,Cash,Donation
411,25,2009-04-22T10:42:57.167-04:00,,16,Cash,Donation
411,25,2010-12-09T17:08:46.297-05:00,,1,Cash,Donation
411,25,2011-12-06T19:34:31.503-05:00,,1,Cash,Donation
411,25,2012-12-19T15:26:05.607-05:00,,1,Cash,Donation
411,25,2013-12-31T12:15:55.697-05:00,,1,Cash,Donation
411,25,2015-01-12T17:17:53.297-05:00,,1,Cash,Donation
415,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
415,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
415,35,1997-11-02T00:00:00-05:00,,1,Cash,Donation
415,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
415,75,1997-11-02T00:00:00-05:00,,12,Cash,Donation
415,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
415,75,1997-11-02T00:00:00-05:00,,14,Cash,Donation
415,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
415,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
415,30,1997-11-02T00:00:00-05:00,,14,Cash,Donation
415,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
415,50,1997-11-02T00:00:00-05:00,,14,Cash,Donation
415,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
415,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
415,50,1997-11-02T00:00:00-05:00,,14,Cash,Donation
415,75,1997-11-02T00:00:00-05:00,,12,Cash,Donation
415,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
415,25,1997-11-02T00:00:00-05:00,,14,Cash,Donation
415,30,1997-11-02T00:00:00-05:00,,14,Cash,Donation
415,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
415,100,1998-07-02T09:48:23-04:00,,12,Cash,Donation
415,100,1999-07-05T15:08:22-04:00,,12,Cash,Donation
415,100,1999-10-05T09:47:16-04:00,,42,Cash,Donation
415,100,2000-05-30T10:47:32-04:00,,12,Cash,Donation
2696,60,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2696,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2696,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2696,40,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2696,40,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2696,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2696,50,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2322,5,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2322,5,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2322,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2322,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2322,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2322,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2322,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2322,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2322,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2324,100,1997-11-02T00:00:00-05:00,,29,Cash,Donation
2324,100,1997-11-02T00:00:00-05:00,,29,Cash,Donation
2324,100,1997-12-22T14:26:08-05:00,,29,Cash,Donation
2324,1000,1997-12-30T14:45:57-05:00,,29,Cash,Donation
2324,100,1997-12-30T16:52:22-05:00,,29,Cash,Donation
11089,219,2001-09-06T14:15:35-04:00,,52,Cash,Donation
2485,200,1997-11-02T00:00:00-05:00,,14,Cash,Donation
2485,500,1997-11-02T00:00:00-05:00,,14,Cash,Donation
2485,100,1997-11-02T00:00:00-05:00,,14,Cash,Donation
2485,100,1997-11-02T00:00:00-05:00,,14,Cash,Donation
5041,25,1997-11-02T00:00:00-05:00,,31,Cash,Donation
5041,50,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5041,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5041,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5041,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5041,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5041,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5041,25,1997-11-02T00:00:00-05:00,,33,Cash,Donation
5041,100,1998-03-02T17:42:48-05:00,,16,Cash,Donation
5041,100,1999-02-10T09:54:48-05:00,,16,Cash,Donation
5041,200,2000-02-25T10:16:22-05:00,,16,Cash,Donation
5041,200,2001-04-20T16:26:09-04:00,,16,Cash,Donation
5041,200,2002-05-02T08:23:24-04:00,,16,Cash,Donation
5041,200,2003-03-07T13:40:32-05:00,,16,Cash,Donation
475,25,1997-11-02T00:00:00-05:00,,9,Cash,Donation
475,200,1997-11-02T00:00:00-05:00,,1,Cash,Donation
475,200,1997-11-02T00:00:00-05:00,,14,Cash,Donation
475,45,1997-11-02T00:00:00-05:00,,15,Cash,Donation
475,250,1997-11-02T00:00:00-05:00,,14,Cash,Donation
475,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
475,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
475,45,1997-11-02T00:00:00-05:00,,15,Cash,Donation
475,200,1997-11-02T00:00:00-05:00,,14,Cash,Donation
475,50,1997-11-02T00:00:00-05:00,,15,Cash,Donation
475,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
475,200,1997-11-02T00:00:00-05:00,,14,Cash,Donation
475,50,1997-11-02T00:00:00-05:00,,15,Cash,Donation
475,250,1997-11-02T00:00:00-05:00,,2,Cash,Donation
475,50,1997-11-02T00:00:00-05:00,,15,Cash,Donation
475,200,1997-11-02T00:00:00-05:00,,14,Cash,Donation
475,300,1997-11-02T00:00:00-05:00,,2,Cash,Donation
475,50,1997-11-02T00:00:00-05:00,,15,Cash,Donation
475,300,1997-11-02T00:00:00-05:00,,14,Cash,Donation
475,50,1997-11-02T00:00:00-05:00,,15,Cash,Donation
475,300,1997-11-02T00:00:00-05:00,,14,Cash,Donation
475,50,1997-11-02T00:00:00-05:00,,15,Cash,Donation
475,50000,2004-04-03T10:27:24-05:00,,31,Cash,Donation
3185,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3185,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3187,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3187,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3187,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4480,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4480,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4480,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4753,15,1997-11-02T00:00:00-05:00,,8,Cash,Donation
3187,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
11950,1000,2010-12-20T16:01:04.153-05:00,,1,Cash,Donation
2489,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2489,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2489,200,1997-11-26T14:58:01-05:00,,24,Cash,Donation
2489,20,1999-12-30T15:54:44-05:00,,4,Cash,Donation
2489,150,2000-05-01T08:55:36-04:00,,24,Cash,GiftInKind
2489,100,2000-06-30T08:59:22-04:00,,24,Cash,GiftInKind
2489,10,2003-10-21T11:36:08-04:00,,24,Cash,Donation
9204,25,2000-01-06T10:07:24-05:00,,24,Cash,Donation
493,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
493,50,1997-11-02T00:00:00-05:00,,9,Cash,Donation
493,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
493,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
493,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
493,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
493,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
493,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
493,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
493,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2497,25,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2497,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2497,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2497,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2497,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
10953,100,2001-05-31T14:29:34-04:00,,7,Cash,Donation
2327,100,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2327,150,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2327,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2327,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2327,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2327,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2327,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
515,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2327,150,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2327,100,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2327,100,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2327,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2327,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2327,100,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2327,200,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2327,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2327,50,1997-12-31T12:27:31-05:00,,27,Cash,Donation
2505,30,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2505,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2505,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2505,30,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2505,30,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2505,35,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2505,35,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2505,35,1997-11-02T00:00:00-05:00,,14,Cash,Donation
2505,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2505,25,1998-12-02T09:18:26-05:00,,1,Cash,Donation
2505,25,2000-02-01T12:08:41-05:00,,1,Cash,Donation
2505,25,2000-05-15T10:34:35-04:00,,14,Cash,Donation
2707,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2707,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2707,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2707,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2707,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2707,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2707,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2707,10,1997-12-15T09:52:34-05:00,,4,Cash,Donation
12088,100,2004-02-27T09:35:42-05:00,,16,Cash,Donation
12088,100,2012-02-23T14:34:06.17-05:00,,78,Cash,Donation
12088,200,2013-03-28T16:01:21.06-04:00,,78,CreditCard,Donation
12088,100,2016-04-25T15:14:41.68-04:00,,78,Cash,Donation
12088,120,2017-04-14T09:25:41.37-04:00,,78,Cash,Donation
12088,150,2018-05-10T12:54:08.053-04:00,,78,Cash,Donation
523,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
523,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
523,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
523,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
523,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
523,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
523,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
523,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
523,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
523,30,1997-11-02T00:00:00-05:00,,1,Cash,Donation
523,30,1997-11-02T00:00:00-05:00,,2,Cash,Donation
523,30,1997-11-02T00:00:00-05:00,,2,Cash,Donation
523,100,1997-11-02T00:00:00-05:00,,4,Cash,Donation
523,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
523,50,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4767,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
533,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
533,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
533,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
533,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
533,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
533,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2715,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2715,30,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2715,35,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2715,35,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2715,35,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2715,40,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2715,40,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2715,40,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2715,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2715,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2715,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2715,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2719,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2719,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2719,25,1997-12-31T16:51:20-05:00,,4,Cash,Donation
2719,25,1998-12-29T12:14:39-05:00,,4,Cash,Donation
2719,25,2000-01-03T08:50:17-05:00,,4,Cash,Donation
2719,25,2000-12-06T10:31:55-05:00,,4,Cash,Donation
2719,25,2001-12-03T08:54:50-05:00,,4,Cash,Donation
2719,25,2002-12-05T12:04:44-05:00,,4,Cash,Donation
2719,25,2004-01-05T12:09:37-05:00,,4,Cash,Donation
2719,25,2004-10-26T08:56:39-04:00,,4,Cash,Donation
2719,25,2005-11-30T02:39:53-05:00,,1,Cash,Donation
2719,20,2008-02-05T16:38:50.227-05:00,,1,Cash,Donation
2719,20,2009-12-18T15:47:30.277-05:00,,1,Cash,Donation
2719,20,2010-12-01T11:25:26.943-05:00,,1,Cash,Donation
2719,20,2011-11-18T16:28:35.327-05:00,,24,Cash,Donation
2719,50,2017-05-10T16:00:23.517-04:00,,1,Cash,Donation
2721,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2721,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2721,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2721,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2721,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2721,10,1997-12-31T16:57:47-05:00,,4,Cash,Donation
2721,25,1998-12-29T12:15:21-05:00,,4,Cash,Donation
2721,20,2000-12-06T10:32:34-05:00,,4,Cash,Donation
2721,10,2001-12-03T08:55:42-05:00,,4,Cash,Donation
3864,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
5076,25,1997-11-02T00:00:00-05:00,,31,Cash,Donation
12034,10,2003-10-21T11:29:21-04:00,,24,Cash,Donation
12034,50,2004-01-05T14:18:21-05:00,,24,Cash,Donation
12034,10,2005-07-05T10:20:24-04:00,,53,Cash,Donation
5776,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5776,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
579,70,1997-11-02T00:00:00-05:00,,12,Cash,Donation
579,70,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2586,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2586,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2586,25,1998-08-05T13:39:59-04:00,,12,Cash,Donation
2586,25,1999-09-01T15:16:50-04:00,,12,Cash,Donation
2586,50,2000-08-31T11:48:09-04:00,,12,Cash,Donation
5961,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2592,100,1997-11-02T00:00:00-05:00,,18,Cash,Donation
4779,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2723,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2723,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2723,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2723,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2723,15,2000-01-03T08:56:57-05:00,,4,Cash,Donation
2661,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2661,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2661,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2661,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2661,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2838,100,1997-11-02T00:00:00-05:00,,18,Cash,Donation
2838,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
11881,25,2002-12-05T10:52:08-05:00,,4,Cash,Donation
11881,25,2004-01-07T10:08:12-05:00,,4,Cash,Donation
11881,10,2006-03-06T16:49:39.627-05:00,,4,Cash,Donation
11881,25,2007-03-06T10:30:30.91-05:00,,4,Cash,Donation
2850,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2850,100,1997-11-02T00:00:00-05:00,,18,Cash,Donation
5896,500,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5896,250,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5896,200,1998-03-27T08:45:51-05:00,,16,Cash,Donation
5896,200,1999-10-05T09:40:09-04:00,,16,Cash,Donation
635,100,1997-12-09T15:43:43-05:00,,11,Cash,Donation
635,100,2005-03-21T16:56:56-05:00,,16,Cash,Donation
635,100,2006-04-06T13:11:53.713-04:00,,16,Cash,Donation
635,200,2007-05-15T12:23:19.703-04:00,,16,Cash,Donation
635,200,2008-02-26T11:42:49.353-05:00,,16,Cash,Donation
635,200,2009-04-20T09:38:12.28-04:00,,16,Cash,Donation
635,100,2009-12-29T16:20:58.79-05:00,,1,Cash,Donation
635,500,2010-02-18T13:17:15.98-05:00,,82,Cash,Donation
635,80,2011-02-18T11:09:52.29-05:00,,78,Cash,Donation
635,100,2011-12-20T16:00:32.71-05:00,,1,CreditCard,Donation
635,500,2012-01-31T19:25:38.487-05:00,,78,CreditCard,Donation
635,250,2013-03-19T09:55:21.733-04:00,,78,Cash,Donation
635,50,2013-04-18T15:03:43.27-04:00,,16,Cash,Donation
635,500,2014-02-27T13:59:13.593-05:00,,78,Cash,Donation
635,500,2015-04-09T09:25:28.733-04:00,,78,Cash,Donation
635,100,2015-12-23T11:53:07.323-05:00,,16,Cash,Donation
635,300,2016-04-18T16:11:07.297-04:00,,78,Cash,Donation
635,100,2016-12-23T13:53:40.08-05:00,,1,Cash,Donation
635,500,2017-04-11T19:23:40.27-04:00,,78,Cash,Donation
635,500,2018-04-10T16:40:36.537-04:00,,78,Cash,Donation
635,100,2020-07-24T13:19:41.007-04:00,,12,Cash,Donation
635,240,2022-04-11T16:56:28.627-04:00,,82,Cash,Donation
5100,5,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2854,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
5229,5000,1997-11-02T00:00:00-05:00,,22,Cash,Donation
5229,100,1998-12-29T13:38:18-05:00,,16,Cash,Donation
5229,100,2001-09-04T09:23:49-04:00,,16,Cash,Donation
5229,200,2005-03-21T16:02:54-05:00,,16,Cash,Donation
2856,50,1997-11-02T00:00:00-05:00,,18,Cash,Donation
2856,50,1997-11-02T00:00:00-05:00,,18,Cash,Donation
6554,80,2016-06-14T15:12:03.09-04:00,,12,Cash,Donation
6554,40,2017-06-16T11:05:00.71-04:00,,12,Cash,Donation
6554,80,2018-06-04T13:59:06.37-04:00,,12,Cash,Donation
6554,80,2019-06-21T13:57:57.753-04:00,,12,Cash,Donation
6554,100,2020-07-24T13:28:27.157-04:00,,12,Cash,Donation
6554,100,2021-05-21T16:19:07.81-04:00,,12,Cash,Donation
6554,100,2022-05-20T16:11:39.19-04:00,,12,Cash,Donation
6554,50,2023-05-01T19:54:36.073-04:00,,7,Cash,Donation
6554,100,2024-01-22T20:45:50.467-05:00,,1,Cash,Donation
2925,35,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2925,40,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2925,40,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2925,40,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2925,50,1998-03-27T08:46:40-05:00,,12,Cash,Donation
2925,40,1999-03-05T10:21:13-05:00,,12,Cash,Donation
2925,45,2000-02-01T11:35:24-05:00,,12,Cash,Donation
2925,50,2001-01-30T13:40:33-05:00,,12,Cash,Donation
2925,50,2003-05-09T08:29:25-04:00,,12,Cash,Donation
2925,50,2004-06-01T11:47:41-04:00,,12,Cash,Donation
2925,50,2005-10-31T03:41:12-05:00,,12,Cash,Donation
2925,50,2011-02-11T14:05:11.35-05:00,,1,Cash,Donation
2925,75,2011-06-10T14:36:45.307-04:00,,12,Cash,Donation
2925,75,2012-06-15T16:02:49.273-04:00,,12,Cash,Donation
2925,50,2013-04-23T19:20:47.12-04:00,,7,Cash,Donation
2925,50,2014-02-10T16:46:34.197-05:00,,7,Cash,Donation
2925,50,2014-07-15T16:06:55.573-04:00,,12,Cash,Donation
2864,500,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2864,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2864,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2864,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2864,500,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2864,850,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2864,175,1997-11-02T00:00:00-05:00,,35,Cash,Donation
2864,250,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2864,250,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2864,175,1997-11-02T00:00:00-05:00,,35,Cash,Donation
2864,250,1998-09-29T13:08:38-04:00,,16,Cash,Donation
2864,500,2000-04-04T11:25:06-04:00,,16,Cash,Donation
2864,250,2001-05-31T14:53:59-04:00,,16,Cash,Donation
2864,1000,2002-11-04T14:25:05-05:00,,16,Cash,Donation
2864,250,2004-02-27T11:10:38-05:00,,16,Cash,Donation
2864,500,2006-11-29T10:13:35.217-05:00,,16,Cash,Donation
2864,1000,2008-05-19T11:52:44.513-04:00,,16,Cash,Donation
2864,1000,2009-06-19T13:58:55.26-04:00,,16,Cash,Donation
2864,500,2011-11-14T10:17:52.203-05:00,,1,Cash,Donation
2864,500,2013-03-27T19:50:29.56-04:00,,82,Cash,Donation
2868,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
