db_id,contact_id,amount,payment_date,campaign_id,category_id,payment_method,notes
164965,71694,20.00,2006-02-09,1082,77,Cash,Donation | Imported from RE | constituentId: 6245
166509,72236,20.83,2016-01-08,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166510,71559,40.00,2016-01-08,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 15805
166511,82888,300.00,2016-01-08,1082,74,Cash,Donation | Imported from RE | constituentId: 15525
166512,82751,25.00,2016-01-15,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166513,73197,200.00,2016-01-15,1082,87,Cash,Donation | Imported from RE | constituentId: 45533
166514,72231,100.00,2016-01-18,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166515,84268,160.00,2016-01-18,,160,CreditCard,Donation | Imported from RE | constituentId: 16314
166516,83189,7000.00,2016-01-26,,148,CreditCard,Donation | Imported from RE | constituentId: 11219
166517,70296,100.00,2016-01-27,,168,Cash,Donation | Imported from RE | constituentId: 16538
166518,70449,24964.21,2016-01-27,,147,Cash,Donation | Imported from RE | constituentId: 12714
166519,82587,100.00,2016-01-27,,140,Cash,Donation | Imported from RE | constituentId: 11795
166520,85897,50.00,2016-02-02,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166521,71286,100.00,2016-02-04,1082,74,Cash,Donation | Imported from RE | constituentId: 67
166522,71774,10000.00,2016-02-04,1082,80,Cash,Donation | Imported from RE | constituentId: 6786
166523,72191,255.00,2016-02-05,,160,CreditCard,RecurringGift | Imported from RE | constituentId: 45522
166524,72236,20.83,2016-02-05,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166525,72191,80.00,2016-02-05,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166526,71559,40.00,2016-02-08,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 15805
166527,73622,107.43,2016-02-11,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10913
166528,86391,200.00,2016-02-11,,168,Cash,Donation | Imported from RE | constituentId: 16246
166529,70557,25.27,2016-02-16,1082,74,Cash,Donation | Imported from RE | constituentId: 16315
166530,72231,100.00,2016-02-19,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166531,82751,25.00,2016-02-19,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166532,73353,100.00,2016-02-29,,150,Cash,Donation | Imported from RE | constituentId: 16260
166533,85791,200.00,2016-02-29,,168,Cash,Donation | Imported from RE | constituentId: 9925
166534,85897,50.00,2016-03-02,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166535,73622,59.12,2016-03-03,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10913
166536,72236,20.83,2016-03-08,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166537,72191,40.00,2016-03-08,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166538,85006,150.00,2016-03-09,1082,80,Cash,Donation | Imported from RE | constituentId: 45557
166539,82751,70.00,2016-03-09,,176,Cash,GiftInKind | Imported from RE | constituentId: 14673
166540,82751,25.00,2016-03-15,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166541,72231,100.00,2016-03-18,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166542,84268,150.00,2016-03-18,,160,CreditCard,Donation | Imported from RE | constituentId: 16314
166543,84268,127.50,2016-03-28,,160,CreditCard,Donation | Imported from RE | constituentId: 16314
166544,85897,50.00,2016-04-01,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166545,72236,20.83,2016-04-05,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166546,72191,40.00,2016-04-05,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166547,85720,290.00,2016-04-05,,160,CreditCard,Donation | Imported from RE | constituentId: 14998
166548,72191,215.00,2016-04-05,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166549,84268,162.50,2016-04-12,,160,CreditCard,RecurringGift | Imported from RE | constituentId: 16314
166550,73395,250.00,2016-04-18,,150,Cash,Donation | Imported from RE | constituentId: 11751
166551,73605,50.00,2016-04-18,,154,Cash,Donation | Imported from RE | constituentId: 14901
166552,82751,50.00,2016-04-18,,150,Cash,Donation | Imported from RE | constituentId: 14673
166553,70216,100.00,2016-04-18,,150,Cash,Donation | Imported from RE | constituentId: 16735
166554,83481,500.00,2016-04-18,,154,Cash,Donation | Imported from RE | constituentId: 5828
166555,83221,500.00,2016-04-18,,150,Cash,Donation | Imported from RE | constituentId: 3327
166556,72231,100.00,2016-04-19,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166557,82751,25.00,2016-04-19,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166558,82699,500.00,2016-04-25,,150,Cash,Donation | Imported from RE | constituentId: 7056
166559,72358,500.00,2016-04-25,,150,Cash,Donation | Imported from RE | constituentId: 2141
166560,86693,50.00,2016-04-25,,154,Cash,Donation | Imported from RE | constituentId: 16138
166561,83788,110.00,2016-04-25,,160,CreditCard,Donation | Imported from RE | constituentId: 45582
166562,70591,500.00,2016-04-29,,150,Cash,Donation | Imported from RE | constituentId: 6323
166563,72588,1000.00,2016-04-29,,150,Cash,Donation | Imported from RE | constituentId: 12748
166564,70734,1000.00,2016-04-29,,150,Cash,Donation | Imported from RE | constituentId: 15446
166565,86718,250.00,2016-04-29,1083,97,Cash,Donation | Imported from RE | constituentId: 15836
166566,85897,50.00,2016-05-02,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166567,73956,250.00,2016-05-03,1082,74,Cash,Donation | Imported from RE | constituentId: 2206
166568,70449,25568.65,2016-05-03,,147,Cash,Donation | Imported from RE | constituentId: 12714
166569,73353,50.00,2016-05-03,,150,Cash,Donation | Imported from RE | constituentId: 16260
166570,72236,20.83,2016-05-09,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166571,72191,255.00,2016-05-09,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166572,85720,250.00,2016-05-10,,160,CreditCard,Donation | Imported from RE | constituentId: 14998
166573,84268,162.50,2016-05-12,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16314
166574,70557,13.29,2016-05-13,1082,74,Cash,Donation | Imported from RE | constituentId: 16315
166575,73622,59.40,2016-05-13,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10913
166576,85724,100.00,2016-05-13,,150,Cash,Donation | Imported from RE | constituentId: 11110
166577,74185,1500.00,2016-05-13,,150,Cash,Donation | Imported from RE | constituentId: 7388
166578,70732,210.00,2016-05-13,1082,74,Cash,Donation | Imported from RE | constituentId: 2059
166579,82751,25.00,2016-05-16,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166580,72231,100.00,2016-05-18,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166581,70191,1000.00,2016-05-23,,150,Cash,Donation | Imported from RE | constituentId: 15818
166582,85897,50.00,2016-06-02,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166583,83865,40.00,2016-06-02,1082,85,Cash,Donation | Imported from RE | constituentId: 1099
166584,82608,305.00,2016-06-02,,164,Cash,Donation | Imported from RE | constituentId: 14570
166585,72236,20.83,2016-06-07,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166586,72191,255.00,2016-06-07,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166587,85720,250.00,2016-06-08,,160,CreditCard,Donation | Imported from RE | constituentId: 14998
166588,84268,162.50,2016-06-13,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16314
166589,72300,240.00,2016-06-13,,160,CreditCard,Donation | Imported from RE | constituentId: 15338
166590,72231,80.00,2016-06-14,1082,85,Cash,Donation | Imported from RE | constituentId: 6289
166591,85935,100.00,2016-06-14,1082,85,Cash,Donation | Imported from RE | constituentId: 12568
166592,86043,355.00,2016-06-14,1082,80,Cash,Donation | Imported from RE | constituentId: 1317
166593,83856,80.00,2016-06-14,1082,85,Cash,Donation | Imported from RE | constituentId: 6121
166594,74286,40.00,2016-06-14,1082,85,Cash,Donation | Imported from RE | constituentId: 8348
166595,84136,80.00,2016-06-14,1082,85,Cash,Donation | Imported from RE | constituentId: 1129
166596,73956,160.00,2016-06-14,1082,85,Cash,Donation | Imported from RE | constituentId: 2206
166597,73740,200.00,2016-06-14,1082,85,Cash,Donation | Imported from RE | constituentId: 235
166598,70535,250.00,2016-06-15,1082,109,Cash,Donation | Imported from RE | constituentId: 14518
166599,70692,55.00,2016-06-15,1082,109,Cash,Donation | Imported from RE | constituentId: 16799
166600,70537,250.00,2016-06-15,1082,109,Cash,Donation | Imported from RE | constituentId: 14524
166601,82609,305.00,2016-06-15,1082,109,Cash,Donation | Imported from RE | constituentId: 3274
166602,82751,25.00,2016-06-17,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166603,72231,100.00,2016-06-20,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166604,70754,2500.00,2016-06-24,,150,Cash,Donation | Imported from RE | constituentId: 14855
166605,71132,150.00,2016-06-29,,160,CreditCard,Donation | Imported from RE | constituentId: 15091
166606,85897,50.00,2016-07-01,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166607,85643,20.00,2016-07-05,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 5327
166608,72236,20.83,2016-07-05,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166609,72191,255.00,2016-07-05,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166610,73198,200.00,2016-07-05,1082,85,Cash,Donation | Imported from RE | constituentId: 2175
166611,84580,40.00,2016-07-05,1082,85,Cash,Donation | Imported from RE | constituentId: 5353
166612,83522,150.00,2016-07-05,1082,85,Cash,Donation | Imported from RE | constituentId: 14977
166613,85720,250.00,2016-07-06,,160,CreditCard,Donation | Imported from RE | constituentId: 14998
166614,83788,350.00,2016-07-06,,160,CreditCard,Donation | Imported from RE | constituentId: 45582
166615,71286,80.00,2016-07-06,1082,85,Cash,Donation | Imported from RE | constituentId: 67
166616,72392,80.00,2016-07-06,1082,85,Cash,Donation | Imported from RE | constituentId: 129
166617,82905,200.00,2016-07-06,1082,85,Cash,Donation | Imported from RE | constituentId: 5546
166618,71246,1000.00,2016-07-06,1082,108,Cash,Donation | Imported from RE | constituentId: 3527
166619,70193,6000.00,2016-07-06,1082,89,Cash,GiftInKind | Imported from RE | constituentId: 9581
166620,84268,162.50,2016-07-12,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16314
166621,86700,1600.00,2016-07-14,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 45600
166622,82751,25.00,2016-07-15,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166623,72231,100.00,2016-07-25,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166624,72300,250.00,2016-07-25,,160,CreditCard,Donation | Imported from RE | constituentId: 15338
166625,84460,80.00,2016-07-25,1082,85,Cash,Donation | Imported from RE | constituentId: 12648
166626,85897,50.00,2016-08-01,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166627,70449,32094.32,2016-08-03,,147,Cash,Donation | Imported from RE | constituentId: 12714
166628,70732,210.00,2016-08-03,1082,74,Cash,Donation | Imported from RE | constituentId: 2059
166629,72236,20.83,2016-08-05,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166630,83788,175.00,2016-08-12,,160,CreditCard,Donation | Imported from RE | constituentId: 45582
166631,82751,25.00,2016-08-15,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166632,70557,12.99,2016-08-22,1082,74,Cash,Donation | Imported from RE | constituentId: 16315
166633,72231,100.00,2016-08-22,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166634,72300,250.00,2016-08-25,,160,CreditCard,Donation | Imported from RE | constituentId: 15338
166635,72191,255.00,2016-08-29,,160,CreditCard,RecurringGift | Imported from RE | constituentId: 45522
166636,73622,165.04,2016-09-01,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10913
166637,85897,50.00,2016-09-01,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166638,72236,20.83,2016-09-06,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166639,72191,255.00,2016-09-06,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166640,73622,71.28,2016-09-07,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10913
166641,72300,250.00,2016-09-07,,160,CreditCard,Donation | Imported from RE | constituentId: 15338
166642,83788,175.00,2016-09-14,,160,CreditCard,Donation | Imported from RE | constituentId: 45582
166643,72231,100.00,2016-09-20,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166644,82751,25.00,2016-09-20,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166645,85897,50.00,2016-10-03,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166646,72236,20.83,2016-10-05,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166647,72191,255.00,2016-10-05,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166648,70449,24407.56,2016-10-07,,147,Cash,Donation | Imported from RE | constituentId: 12714
166649,83788,175.00,2016-10-07,,160,CreditCard,Donation | Imported from RE | constituentId: 45582
166650,72300,250.00,2016-10-14,,160,CreditCard,Donation | Imported from RE | constituentId: 15338
166651,86536,250.00,2016-10-14,,160,CreditCard,Donation | Imported from RE | constituentId: 16818
166652,72231,100.00,2016-10-18,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166653,82751,25.00,2016-10-18,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166654,85077,160.00,2016-10-18,1082,85,Cash,Donation | Imported from RE | constituentId: 8514
166655,73991,495.00,2016-10-27,,161,Cash,Donation | Imported from RE | constituentId: 3859
166656,71482,1000.00,2016-10-27,,136,Cash,Donation | Imported from RE | constituentId: 16150
166657,85897,50.00,2016-11-04,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166658,72236,20.83,2016-11-07,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166659,72191,40.00,2016-11-07,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166660,70557,16.02,2016-11-07,1082,74,Cash,Donation | Imported from RE | constituentId: 16315
166661,72300,200.00,2016-11-10,,160,CreditCard,Donation | Imported from RE | constituentId: 15338
166662,82751,25.00,2016-11-15,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14673
166663,83788,145.00,2016-11-15,,160,CreditCard,Donation | Imported from RE | constituentId: 45582
166664,72231,100.00,2016-11-18,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
166665,70732,210.00,2016-11-23,1082,74,Cash,Donation | Imported from RE | constituentId: 2059
166666,85897,50.00,2016-12-01,1083,97,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 14898
166667,72236,20.83,2016-12-05,1082,80,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 115
166668,72191,40.00,2016-12-05,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 45522
166669,74158,100.00,2016-12-08,,162,Cash,Donation | Imported from RE | constituentId: 8111
166670,85163,50.00,2016-12-08,,162,Cash,Donation | Imported from RE | constituentId: 2777
